OrgID,Alternative,Brand,Choice,Affordable,Ease,Power,Learning,Supplements,Support,Needs,IT,Matlab,R,SAS,SPSS,Stata,Chosen,Status
209,3,SAS,0,4,7,1,7,2,1,3,3,0,0,1,0,0,2,2
209,4,SPSS,0,7,1,7,2,2,7,5,6,0,0,0,1,0,2,2
209,5,Stata,0,7,1,7,1,5,4,3,2,0,0,0,0,1,2,2
210,1,Matlab,0,1,4,7,3,4,2,6,3,1,0,0,0,0,2,2
210,2,R,0,7,5,3,1,3,3,3,7,0,1,0,0,0,2,2
210,3,SAS,1,1,2,7,6,7,6,7,4,0,0,1,0,0,1,1
210,4,SPSS,0,1,7,1,7,2,1,4,3,0,0,0,1,0,2,2
210,5,Stata,0,2,3,3,4,4,1,7,6,0,0,0,0,1,2,2
211,1,Matlab,1,7,6,1,7,4,7,2,5,1,0,0,0,0,1,1
211,2,R,0,5,5,1,7,1,6,3,5,0,1,0,0,0,2,2
211,3,SAS,0,2,5,4,6,4,7,4,6,0,0,1,0,0,2,2
211,4,SPSS,0,1,2,4,2,2,3,3,5,0,0,0,1,0,2,2
211,5,Stata,0,6,7,1,4,4,2,1,1,0,0,0,0,1,2,2
212,1,Matlab,0,1,7,1,3,7,7,3,7,1,0,0,0,0,2,2
212,2,R,1,7,3,7,6,7,3,5,3,0,1,0,0,0,1,1
212,3,SAS,0,4,6,5,3,7,7,3,7,0,0,1,0,0,2,2
212,4,SPSS,0,2,6,4,4,1,1,5,3,0,0,0,1,0,2,2
212,5,Stata,0,7,7,1,6,1,7,2,3,0,0,0,0,1,2,2
213,1,Matlab,0,5,1,7,1,1,4,3,6,1,0,0,0,0,2,2
213,2,R,0,2,1,7,1,6,4,2,6,0,1,0,0,0,2,2
213,3,SAS,0,6,3,7,4,4,5,6,2,0,0,1,0,0,2,2
213,4,SPSS,1,7,7,3,6,4,7,6,7,0,0,0,1,0,1,1
213,5,Stata,0,2,2,2,5,4,3,1,7,0,0,0,0,1,2,2
214,1,Matlab,0,6,7,6,4,2,3,2,3,1,0,0,0,0,2,2
214,2,R,1,7,7,4,6,7,2,7,2,0,1,0,0,0,1,1
214,3,SAS,0,4,2,1,5,3,2,4,4,0,0,1,0,0,2,2
214,4,SPSS,0,7,1,6,3,4,4,2,3,0,0,0,1,0,2,2
214,5,Stata,0,4,7,4,6,6,4,5,6,0,0,0,0,1,2,2
215,1,Matlab,0,3,1,7,3,6,5,3,5,1,0,0,0,0,2,2
215,2,R,0,3,7,1,7,7,3,4,6,0,1,0,0,0,2,2
215,3,SAS,0,5,3,5,2,1,4,2,3,0,0,1,0,0,2,2
215,4,SPSS,1,6,4,7,6,7,7,5,4,0,0,0,1,0,1,1
215,5,Stata,0,2,7,1,7,2,7,1,7,0,0,0,0,1,2,2
216,1,Matlab,1,3,7,7,5,7,7,7,7,1,0,0,0,0,1,1
216,2,R,0,1,1,3,1,1,1,3,2,0,1,0,0,0,2,2
216,3,SAS,0,1,4,3,2,3,4,2,2,0,0,1,0,0,2,2
216,4,SPSS,0,4,2,6,3,4,6,2,6,0,0,0,1,0,2,2
216,5,Stata,0,6,4,2,6,3,7,2,6,0,0,0,0,1,2,2
217,1,Matlab,0,1,1,1,6,2,7,1,2,1,0,0,0,0,2,2
217,2,R,1,4,6,3,6,5,7,5,1,0,1,0,0,0,1,1
217,3,SAS,0,7,3,6,2,4,2,2,3,0,0,1,0,0,2,2
217,4,SPSS,0,6,4,1,7,7,5,3,6,0,0,0,1,0,2,2
217,5,Stata,0,6,7,1,1,1,2,2,6,0,0,0,0,1,2,2
218,1,Matlab,0,7,1,7,5,2,7,4,1,1,0,0,0,0,2,2
218,2,R,0,5,3,5,4,6,2,4,3,0,1,0,0,0,2,2
218,3,SAS,1,2,7,1,7,5,4,7,7,0,0,1,0,0,1,1
218,4,SPSS,0,1,1,7,7,6,7,6,6,0,0,0,1,0,2,2
218,5,Stata,0,5,7,1,7,5,6,4,6,0,0,0,0,1,2,2
219,1,Matlab,0,5,7,7,7,7,7,7,6,1,0,0,0,0,2,2
219,2,R,0,7,5,6,3,2,7,4,5,0,1,0,0,0,2,2
219,3,SAS,1,6,6,7,3,7,7,5,4,0,0,1,0,0,1,1
219,4,SPSS,0,6,6,2,5,4,6,3,7,0,0,0,1,0,2,2
219,5,Stata,0,6,7,1,4,3,5,2,6,0,0,0,0,1,2,2
220,1,Matlab,0,3,1,1,1,1,1,1,6,1,0,0,0,0,2,2
220,2,R,1,2,5,3,5,7,3,7,5,0,1,0,0,0,1,1
220,3,SAS,0,1,4,3,7,7,2,3,6,0,0,1,0,0,2,2
220,4,SPSS,0,1,4,2,1,5,5,3,7,0,0,0,1,0,2,2
220,5,Stata,0,1,2,2,4,1,1,7,5,0,0,0,0,1,2,2
221,1,Matlab,1,5,7,7,6,7,7,6,7,1,0,0,0,0,1,1
221,2,R,0,7,1,6,1,6,1,1,2,0,1,0,0,0,2,2
221,3,SAS,0,7,1,7,3,6,7,2,1,0,0,1,0,0,2,2
221,4,SPSS,0,1,2,2,7,6,6,5,1,0,0,0,1,0,2,2
221,5,Stata,0,7,1,7,4,7,7,1,3,0,0,0,0,1,2,2
222,1,Matlab,0,3,7,1,5,3,3,3,4,1,0,0,0,0,2,2
222,2,R,0,2,2,6,1,4,6,4,1,0,1,0,0,0,2,2
222,3,SAS,0,1,7,2,1,6,2,5,7,0,0,1,0,0,2,2
222,4,SPSS,0,7,4,7,1,2,3,5,2,0,0,0,1,0,2,2
222,5,Stata,1,7,7,1,7,4,7,5,2,0,0,0,0,1,1,1
223,1,Matlab,0,6,5,2,7,6,5,3,4,1,0,0,0,0,2,2
223,2,R,0,2,7,1,7,6,6,6,5,0,1,0,0,0,2,2
223,3,SAS,0,5,1,7,2,6,6,7,5,0,0,1,0,0,2,2
223,4,SPSS,0,1,1,6,2,7,7,5,5,0,0,0,1,0,2,2
223,5,Stata,1,7,7,5,5,3,5,3,1,0,0,0,0,1,1,1
224,1,Matlab,1,7,7,3,6,7,7,6,6,1,0,0,0,0,1,1
224,2,R,0,1,4,7,1,5,1,7,3,0,1,0,0,0,2,2
224,3,SAS,0,1,1,5,1,3,1,1,6,0,0,1,0,0,2,2
224,4,SPSS,0,7,2,7,6,3,7,4,7,0,0,0,1,0,2,2
224,5,Stata,0,2,7,1,6,1,6,6,2,0,0,0,0,1,2,2
225,1,Matlab,1,4,7,5,7,7,3,3,7,1,0,0,0,0,1,1
225,2,R,0,1,2,1,2,1,2,2,5,0,1,0,0,0,2,2
225,3,SAS,0,6,1,7,1,2,5,5,1,0,0,1,0,0,2,2
225,4,SPSS,0,5,1,7,2,5,7,6,7,0,0,0,1,0,2,2
225,5,Stata,0,4,4,1,6,2,6,2,7,0,0,0,0,1,2,2
226,1,Matlab,0,1,6,1,6,3,6,4,7,1,0,0,0,0,2,2
226,2,R,1,7,7,2,5,4,7,7,3,0,1,0,0,0,1,1
226,3,SAS,0,2,1,7,1,1,6,3,3,0,0,1,0,0,2,2
226,4,SPSS,0,1,6,7,3,2,3,7,4,0,0,0,1,0,2,2
226,5,Stata,0,2,2,3,2,3,7,1,3,0,0,0,0,1,2,2
227,1,Matlab,0,3,7,6,2,7,7,1,7,1,0,0,0,0,2,2
227,2,R,0,2,1,2,1,4,3,5,5,0,1,0,0,0,2,2
227,3,SAS,0,1,1,3,4,2,6,2,6,0,0,1,0,0,2,2
227,4,SPSS,0,6,7,6,5,4,1,6,6,0,0,0,1,0,2,2
227,5,Stata,1,7,5,7,7,7,7,6,6,0,0,0,0,1,1,1
228,1,Matlab,0,3,4,1,2,1,3,2,7,1,0,0,0,0,2,2
228,2,R,0,1,1,1,1,1,6,2,6,0,1,0,0,0,2,2
228,3,SAS,0,5,6,2,3,6,4,1,6,0,0,1,0,0,2,2
228,4,SPSS,1,6,7,3,7,7,5,4,5,0,0,0,1,0,1,1
228,5,Stata,0,6,1,4,6,6,7,3,2,0,0,0,0,1,2,2
229,1,Matlab,0,1,1,3,3,3,1,1,7,1,0,0,0,0,2,2
229,2,R,1,7,7,2,7,7,1,7,1,0,1,0,0,0,1,1
229,3,SAS,0,6,7,7,7,7,5,5,7,0,0,1,0,0,2,2
229,4,SPSS,0,7,7,5,6,1,3,4,5,0,0,0,1,0,2,2
229,5,Stata,0,7,1,7,2,4,7,2,5,0,0,0,0,1,2,2
230,1,Matlab,0,1,2,4,5,1,4,5,7,1,0,0,0,0,2,2
230,2,R,0,7,2,5,3,1,7,4,2,0,1,0,0,0,2,2
230,3,SAS,0,7,6,6,2,4,1,3,1,0,0,1,0,0,2,2
230,4,SPSS,0,2,2,7,1,3,4,3,6,0,0,0,1,0,2,2
230,5,Stata,1,6,6,7,6,6,5,6,3,0,0,0,0,1,1,1
231,1,Matlab,0,1,6,2,6,2,3,5,7,1,0,0,0,0,2,2
231,2,R,1,7,6,7,2,3,7,6,1,0,1,0,0,0,1,1
231,3,SAS,0,6,5,2,2,2,7,6,2,0,0,1,0,0,2,2
231,4,SPSS,0,7,3,3,5,1,7,2,1,0,0,0,1,0,2,2
231,5,Stata,0,2,7,1,6,6,6,3,1,0,0,0,0,1,2,2
232,1,Matlab,1,1,7,7,6,5,7,7,7,1,0,0,0,0,1,1
232,2,R,0,7,6,1,5,2,2,5,1,0,1,0,0,0,2,2
232,3,SAS,0,2,1,7,1,6,3,1,7,0,0,1,0,0,2,2
232,4,SPSS,0,7,1,4,7,1,1,1,5,0,0,0,1,0,2,2
232,5,Stata,0,1,7,4,7,7,6,6,4,0,0,0,0,1,2,2
233,1,Matlab,0,7,3,7,1,7,2,1,3,1,0,0,0,0,2,2
233,2,R,0,7,3,4,6,7,3,2,6,0,1,0,0,0,2,2
233,3,SAS,0,1,1,6,1,2,7,2,7,0,0,1,0,0,2,2
233,4,SPSS,0,6,2,6,7,5,7,7,5,0,0,0,1,0,2,2
233,5,Stata,1,4,7,7,6,5,5,7,3,0,0,0,0,1,1,1
234,1,Matlab,0,2,7,7,4,7,2,4,7,1,0,0,0,0,2,2
234,2,R,1,7,7,6,4,7,3,6,4,0,1,0,0,0,1,1
234,3,SAS,0,1,2,2,3,5,5,1,7,0,0,1,0,0,2,2
234,4,SPSS,0,1,7,1,2,3,1,4,5,0,0,0,1,0,2,2
234,5,Stata,0,2,6,6,7,7,1,6,4,0,0,0,0,1,2,2
235,1,Matlab,0,4,4,2,1,1,7,1,3,1,0,0,0,0,2,2
235,2,R,0,1,6,1,7,7,2,4,7,0,1,0,0,0,2,2
235,3,SAS,0,2,4,6,2,5,5,3,6,0,0,1,0,0,2,2
235,4,SPSS,0,3,7,2,7,2,7,6,7,0,0,0,1,0,2,2
235,5,Stata,1,2,7,6,7,6,7,6,3,0,0,0,0,1,1,1
236,1,Matlab,1,7,6,7,4,5,6,2,6,1,0,0,0,0,1,1
236,2,R,0,7,1,6,1,1,5,2,1,0,1,0,0,0,2,2
236,3,SAS,0,5,4,4,3,6,6,2,7,0,0,1,0,0,2,2
236,4,SPSS,0,2,4,2,2,3,1,2,2,0,0,0,1,0,2,2
236,5,Stata,0,5,7,2,7,6,1,7,2,0,0,0,0,1,2,2
237,1,Matlab,0,6,3,7,3,7,7,2,7,1,0,0,0,0,2,2
237,2,R,0,1,2,1,1,7,1,4,7,0,1,0,0,0,2,2
237,3,SAS,1,6,7,7,7,7,6,7,7,0,0,1,0,0,1,1
237,4,SPSS,0,2,3,7,7,5,7,7,7,0,0,0,1,0,2,2
237,5,Stata,0,7,7,4,4,5,5,2,4,0,0,0,0,1,2,2
238,1,Matlab,0,2,6,3,4,5,7,2,2,1,0,0,0,0,2,2
238,2,R,1,7,6,5,6,5,5,7,1,0,1,0,0,0,1,1
238,3,SAS,0,6,4,7,2,1,3,5,3,0,0,1,0,0,2,2
238,4,SPSS,0,2,7,2,7,5,7,7,7,0,0,0,1,0,2,2
238,5,Stata,0,5,5,1,5,3,1,1,6,0,0,0,0,1,2,2
239,1,Matlab,0,4,5,4,1,1,4,2,3,1,0,0,0,0,2,2
239,2,R,0,1,4,1,2,5,2,6,2,0,1,0,0,0,2,2
239,3,SAS,1,1,5,6,7,6,3,7,5,0,0,1,0,0,1,1
239,4,SPSS,0,4,2,6,2,2,2,2,1,0,0,0,1,0,2,2
239,5,Stata,0,7,7,6,3,2,6,2,2,0,0,0,0,1,2,2
240,1,Matlab,0,2,7,7,4,7,5,4,5,1,0,0,0,0,2,2
240,2,R,1,6,2,7,3,6,5,7,1,0,1,0,0,0,1,1
240,3,SAS,0,2,5,7,7,5,3,7,6,0,0,1,0,0,2,2
240,4,SPSS,0,6,7,7,1,2,4,2,6,0,0,0,1,0,2,2
240,5,Stata,0,5,7,2,6,5,7,2,7,0,0,0,0,1,2,2
241,1,Matlab,1,4,6,7,6,6,7,5,7,1,0,0,0,0,1,1
241,2,R,0,1,1,7,1,1,2,7,4,0,1,0,0,0,2,2
241,3,SAS,0,3,6,7,1,1,5,4,2,0,0,1,0,0,2,2
241,4,SPSS,0,5,7,5,6,6,6,3,7,0,0,0,1,0,2,2
241,5,Stata,0,7,7,6,7,4,3,2,2,0,0,0,0,1,2,2
242,1,Matlab,0,5,7,1,7,7,5,3,7,1,0,0,0,0,2,2
242,2,R,0,7,7,1,2,2,3,3,1,0,1,0,0,0,2,2
242,3,SAS,0,4,7,7,6,2,6,4,4,0,0,1,0,0,2,2
242,4,SPSS,0,6,7,4,6,1,3,7,7,0,0,0,1,0,2,2
242,5,Stata,1,7,7,6,7,6,7,7,3,0,0,0,0,1,1,1
243,1,Matlab,0,3,5,7,2,2,4,7,3,1,0,0,0,0,2,2
243,2,R,0,4,4,6,2,6,6,6,5,0,1,0,0,0,2,2
243,3,SAS,0,5,1,7,1,4,7,3,6,0,0,1,0,0,2,2
243,4,SPSS,1,7,3,7,6,3,7,4,1,0,0,0,1,0,1,1
243,5,Stata,0,3,1,7,4,2,7,4,5,0,0,0,0,1,2,2
244,1,Matlab,0,3,1,7,2,6,7,1,2,1,0,0,0,0,2,2
244,2,R,1,6,4,2,7,6,3,6,3,0,1,0,0,0,1,1
244,3,SAS,0,3,6,2,4,4,4,1,2,0,0,1,0,0,2,2
244,4,SPSS,0,6,4,1,1,1,1,3,6,0,0,0,1,0,2,2
244,5,Stata,0,4,4,7,6,5,5,6,2,0,0,0,0,1,2,2
245,1,Matlab,0,3,7,5,3,5,4,3,7,1,0,0,0,0,2,2
245,2,R,1,7,7,6,7,7,7,7,6,0,1,0,0,0,1,1
245,3,SAS,0,3,2,6,1,2,7,5,4,0,0,1,0,0,2,2
245,4,SPSS,0,5,3,1,3,4,7,3,6,0,0,0,1,0,2,2
245,5,Stata,0,1,1,1,4,1,1,4,6,0,0,0,0,1,2,2
246,1,Matlab,1,2,5,7,2,4,7,6,7,1,0,0,0,0,1,1
246,2,R,0,7,1,7,5,6,3,3,3,0,1,0,0,0,2,2
246,3,SAS,0,3,3,4,1,1,6,1,5,0,0,1,0,0,2,2
246,4,SPSS,0,1,7,1,3,3,6,1,6,0,0,0,1,0,2,2
246,5,Stata,0,6,4,4,6,1,6,6,3,0,0,0,0,1,2,2
